,Fp1,TP10,T8,AFz,F1,AF8,AF4,F2
Fp1,0.2727272727272727,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.03418803418803419,0.0,0.0,0.0,0.0,0.717948717948718,0.24786324786324787,0.0
AF4,0.06557377049180328,0.0,0.0,0.0,0.0,0.47540983606557374,0.45901639344262296,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
