,P3,P1,P5,PO3,POz,PO4,PO8,AF8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.3937007874015748,0.14960629921259844,0.29133858267716534,0.0,0.16535433070866143,0.0,0.0
P5,0.0,0.3389830508474576,0.3220338983050847,0.3389830508474576,0.0,0.0,0.0,0.0
PO3,0.0,0.37254901960784315,0.18627450980392157,0.3627450980392157,0.0,0.0784313725490196,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.20430107526881722,0.0,0.06451612903225806,0.0,0.7311827956989247,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
