,Fp1,F7,FT9,TP10,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5771812080536913,0.0,0.0,0.0,0.0,0.4228187919463087,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.504,0.0,0.0,0.0,0.0,0.496,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
