,P3,P1,P5,PO3,POz,PO4,PO8,AF8
P3,0.5686619718309859,0.0,0.0,0.0,0.34330985915492956,0.0,0.03873239436619718,0.04929577464788732
P1,0.0,0.5142857142857142,0.1357142857142857,0.26904761904761904,0.0,0.08095238095238096,0.0,0.0
P5,0.0,0.1450381679389313,0.6463104325699746,0.20865139949109415,0.0,0.0,0.0,0.0
PO3,0.0,0.20634920634920634,0.15167548500881833,0.6049382716049383,0.0,0.037037037037037035,0.0,0.0
POz,0.42917547568710357,0.0,0.0,0.0,0.5687103594080338,0.0,0.0021141649048625794,0.0
PO4,0.0,0.10963455149501661,0.0,0.04983388704318937,0.0,0.840531561461794,0.0,0.0
PO8,0.06050955414012739,0.0,0.0,0.0,0.0,0.0,0.7770700636942676,0.1624203821656051
AF8,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.11421911421911422,0.8228438228438228
