,Fp1,FT9,TP9,Fp2,PO3,PO8,F6,AF8
Fp1,0.42857142857142855,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.5
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.20689655172413793,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.7586206896551724
