,Fp1,FT9,TP9,Fp2,PO3,PO8,F6,AF8
Fp1,0.3215130023640662,0.0,0.0,0.3191489361702128,0.06619385342789598,0.037825059101654845,0.0,0.2553191489361702
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3222748815165877,0.0,0.0,0.31990521327014215,0.06398104265402843,0.037914691943127965,0.0,0.2559241706161137
PO3,0.3058823529411765,0.0,0.0,0.29411764705882354,0.4,0.0,0.0,0.0
PO8,0.2537313432835821,0.0,0.0,0.2537313432835821,0.0,0.23880597014925373,0.0,0.2537313432835821
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.31871345029239767,0.0,0.0,0.31871345029239767,0.0,0.04678362573099415,0.0,0.3157894736842105
