,P3,P1,P5,PO3,POz,PO4,PO8,AF8
P3,0.39705882352941174,0.0,0.0,0.0,0.0,0.0,0.19117647058823528,0.4117647058823529
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.4375,0.4479166666666667
AF8,0.20454545454545456,0.0,0.0,0.0,0.0,0.0,0.32575757575757575,0.4696969696969697
