,P3,P1,P5,PO3,POz,PO4,PO8,AF8
P3,0.5897435897435898,0.0,0.0,0.0,0.41025641025641024,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.5151515151515151,0.0,0.0,0.0,0.48484848484848486,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.13793103448275862
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.06741573033707865,0.9325842696629213
