,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.05926860025220681,0.02269861286254729,0.0,0.0,0.0,0.0,0.0,0.006305170239596469,0.0,0.006305170239596469,0.01008827238335435,0.0,0.0,0.0025220680958385876,0.04665825977301387,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.05548549810844893,0.0,0.0,0.013871374527112233,0.03026481715006305,0.0037831021437578815,0.013871374527112233,0.05674653215636822,0.0037831021437578815,0.0201765447667087,0.0025220680958385876,0.0025220680958385876,0.0,0.005044136191677175,0.025220680958385876,0.0,0.017654476670870115,0.0,0.02269861286254729,0.05422446406052964,0.05422446406052964,0.05422446406052964,0.0,0.05422446406052964,0.05674653215636822,0.0,0.0,0.0025220680958385876,0.027742749054224466,0.0605296343001261,0.0,0.044136191677175286,0.0,0.0,0.0,0.0201765447667087,0.05674653215636822,0.05422446406052964,0.0,0.0
Fz,0.03777777777777778,0.04888888888888889,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.022222222222222223,0.028888888888888888,0.008888888888888889,0.0,0.015555555555555555,0.044444444444444446,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.04,0.0,0.0,0.024444444444444446,0.022222222222222223,0.017777777777777778,0.024444444444444446,0.042222222222222223,0.017777777777777778,0.015555555555555555,0.015555555555555555,0.0044444444444444444,0.0044444444444444444,0.02,0.017777777777777778,0.0,0.042222222222222223,0.0,0.015555555555555555,0.03111111111111111,0.03111111111111111,0.03111111111111111,0.0,0.03111111111111111,0.04666666666666667,0.0,0.0,0.0044444444444444444,0.017777777777777778,0.044444444444444446,0.0,0.051111111111111114,0.0,0.006666666666666667,0.0,0.04666666666666667,0.04888888888888889,0.03333333333333333,0.0,0.0
F3,0.0,0.0,0.05510907003444317,0.02870264064293915,0.03444316877152698,0.0,0.029850746268656716,0.024110218140068886,0.0,0.03673938002296211,0.008036739380022962,0.045924225028702644,0.011481056257175661,0.0539609644087256,0.0,0.030998851894374284,0.0,0.0,0.0,0.05510907003444317,0.0539609644087256,0.0,0.013777267508610792,0.029850746268656716,0.0,0.0,0.03214695752009185,0.0,0.0,0.04477611940298507,0.0,0.027554535017221583,0.0,0.0539609644087256,0.022962112514351322,0.0,0.0,0.0,0.04707233065442021,0.008036739380022962,0.0,0.0,0.0,0.010332950631458095,0.0,0.0,0.0,0.0,0.0,0.003444316877152698,0.0,0.05281285878300804,0.0,0.05166475315729047,0.02066590126291619,0.02870264064293915,0.0,0.0,0.0,0.0574052812858783,0.02640642939150402
F7,0.0,0.0,0.04364326375711575,0.04554079696394687,0.04554079696394687,0.0,0.036053130929791274,0.026565464895635674,0.0,0.030360531309297913,0.0,0.03795066413662239,0.018975332068311195,0.03984819734345351,0.0,0.03795066413662239,0.0,0.0,0.0018975332068311196,0.04743833017077799,0.04364326375711575,0.0,0.022770398481973434,0.03795066413662239,0.0,0.0,0.030360531309297913,0.0,0.0,0.036053130929791274,0.0,0.03225806451612903,0.0,0.04174573055028463,0.024667931688804556,0.0018975332068311196,0.0,0.0,0.04174573055028463,0.015180265654648957,0.0018975332068311196,0.0018975332068311196,0.0018975332068311196,0.017077798861480076,0.0018975332068311196,0.0,0.0,0.0,0.0,0.007590132827324478,0.0,0.04174573055028463,0.0,0.04364326375711575,0.020872865275142316,0.04364326375711575,0.0,0.0,0.0,0.04554079696394687,0.03225806451612903
FT9,0.0,0.0,0.044233807266982623,0.03949447077409163,0.044233807266982623,0.0,0.036334913112164295,0.02843601895734597,0.0,0.0315955766192733,0.00631911532385466,0.03949447077409163,0.01579778830963665,0.04107424960505529,0.0,0.037914691943127965,0.0,0.0,0.001579778830963665,0.04739336492890995,0.044233807266982623,0.0,0.018957345971563982,0.037914691943127965,0.0,0.0,0.0315955766192733,0.0,0.0,0.037914691943127965,0.0,0.03317535545023697,0.0,0.04265402843601896,0.026856240126382307,0.001579778830963665,0.0,0.0,0.04265402843601896,0.01263823064770932,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.014218009478672985,0.001579778830963665,0.0,0.0,0.0,0.0,0.00631911532385466,0.0,0.04265402843601896,0.0,0.044233807266982623,0.023696682464454975,0.03949447077409163,0.0,0.0,0.0,0.045813586097946286,0.03317535545023697
FC5,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0
FC1,0.0,0.0,0.04057971014492753,0.030434782608695653,0.036231884057971016,0.0,0.042028985507246375,0.034782608695652174,0.0,0.03768115942028986,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.03768115942028986,0.04057971014492753,0.0,0.017391304347826087,0.03768115942028986,0.0,0.0,0.03768115942028986,0.0,0.0,0.042028985507246375,0.0,0.0391304347826087,0.0,0.043478260869565216,0.03333333333333333,0.0,0.0,0.002898550724637681,0.043478260869565216,0.004347826086956522,0.0,0.0,0.0,0.013043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0014492753623188406,0.04057971014492753,0.030434782608695653,0.03188405797101449,0.0014492753623188406,0.0,0.0,0.043478260869565216,0.03333333333333333
C3,0.003931847968545216,0.010484927916120577,0.03014416775884666,0.020969855832241154,0.02621231979030144,0.0,0.03407601572739188,0.04456094364351245,0.0,0.045871559633027525,0.02621231979030144,0.039318479685452164,0.010484927916120577,0.04325032765399738,0.007863695937090432,0.03407601572739188,0.0,0.0,0.0,0.027522935779816515,0.03014416775884666,0.005242463958060288,0.015727391874180863,0.027522935779816515,0.0,0.0,0.04456094364351245,0.0,0.00655307994757536,0.04456094364351245,0.0,0.04325032765399738,0.0,0.03669724770642202,0.04325032765399738,0.0,0.0,0.015727391874180863,0.0327653997378768,0.0,0.0,0.0,0.0,0.011795543905635648,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.007863695937090432,0.03407601572739188,0.014416775884665793,0.03014416775884666,0.0327653997378768,0.022280471821756225,0.014416775884665793,0.010484927916120577,0.001310615989515072,0.0327653997378768,0.027522935779816515
T7,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0
TP9,0.003121748178980229,0.008324661810613945,0.037460978147762745,0.018730489073881373,0.022892819979188347,0.0,0.029136316337148804,0.03537981269510926,0.0,0.053069719042663895,0.02081165452653486,0.046826222684703434,0.01040582726326743,0.053069719042663895,0.006243496357960458,0.029136316337148804,0.0,0.0,0.0,0.03329864724245578,0.036420395421436005,0.004162330905306972,0.012486992715920915,0.023933402705515087,0.0,0.0,0.04266389177939646,0.0,0.005202913631633715,0.054110301768990635,0.0,0.036420395421436005,0.0,0.046826222684703434,0.03433922996878252,0.0,0.0,0.012486992715920915,0.037460978147762745,0.0,0.0,0.0,0.0,0.009365244536940686,0.0,0.007284079084287201,0.0,0.0,0.0,0.0,0.006243496357960458,0.04266389177939646,0.011446409989594173,0.03537981269510926,0.026014568158168574,0.019771071800208116,0.011446409989594173,0.008324661810613945,0.001040582726326743,0.04266389177939646,0.023933402705515087
