,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.017396772165164536,0.018025571159086144,0.018025571159086144,0.016139174177321317,0.017396772165164536,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.01760637182980507,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.011737581219870048,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.0,0.018025571159086144,0.018025571159086144,0.017396772165164536,0.018025571159086144,0.018025571159086144,0.016767973171242925,0.018025571159086144,0.01781597149444561,0.01781597149444561,0.01781597149444561,0.018025571159086144,0.018025571159086144,0.011108782225948438,0.01760637182980507,0.018025571159086144,0.018025571159086144,0.01781597149444561,0.018025571159086144,0.018025571159086144,0.01781597149444561,0.018025571159086144,0.018025571159086144,0.0035631942988891218,0.0037727939635296584,0.0037727939635296584,0.018025571159086144,0.0037727939635296584,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.018025571159086144,0.01781597149444561,0.014252777195556487,0.018025571159086144,0.01781597149444561,0.018025571159086144
Fz,0.016789087093389297,0.01762854144805876,0.01825813221406086,0.0155299055613851,0.016789087093389297,0.01825813221406086,0.017838405036726127,0.017838405036726127,0.01825813221406086,0.01825813221406086,0.018048268625393493,0.017838405036726127,0.01825813221406086,0.012591815320041973,0.01825813221406086,0.017838405036726127,0.018048268625393493,0.0,0.01825813221406086,0.017838405036726127,0.016998950682056663,0.01825813221406086,0.017838405036726127,0.0161594963273872,0.018048268625393493,0.01825813221406086,0.01825813221406086,0.01825813221406086,0.017838405036726127,0.018048268625393493,0.010703043022035676,0.01825813221406086,0.017838405036726127,0.01825813221406086,0.01825813221406086,0.018048268625393493,0.018048268625393493,0.01825813221406086,0.017838405036726127,0.017838405036726127,0.0031479538300104933,0.0033578174186778592,0.0033578174186778592,0.01825813221406086,0.0033578174186778592,0.018048268625393493,0.018048268625393493,0.018048268625393493,0.017838405036726127,0.018048268625393493,0.01825813221406086,0.017838405036726127,0.017838405036726127,0.017838405036726127,0.01825813221406086,0.018048268625393493,0.01825813221406086,0.014690451206715634,0.017838405036726127,0.01762854144805876,0.01825813221406086
F3,0.016704475149515365,0.01752938750257785,0.018354299855640337,0.015467106619921633,0.016704475149515365,0.018354299855640337,0.017735615590843475,0.017735615590843475,0.018148071767374718,0.017941843679109094,0.018148071767374718,0.017735615590843475,0.018354299855640337,0.013198597648999794,0.018354299855640337,0.017735615590843475,0.018148071767374718,0.0,0.018354299855640337,0.017735615590843475,0.016910703237780985,0.018354299855640337,0.017735615590843475,0.0160857908847185,0.018148071767374718,0.018354299855640337,0.018354299855640337,0.018354299855640337,0.017735615590843475,0.017941843679109094,0.010517632501546711,0.01856052794390596,0.017735615590843475,0.018354299855640337,0.018148071767374718,0.017941843679109094,0.018148071767374718,0.018354299855640337,0.017735615590843475,0.017735615590843475,0.0030934213239843266,0.0032996494122499486,0.0032996494122499486,0.018354299855640337,0.0032996494122499486,0.017941843679109094,0.018148071767374718,0.018148071767374718,0.017735615590843475,0.018148071767374718,0.018354299855640337,0.017735615590843475,0.017735615590843475,0.017735615590843475,0.018354299855640337,0.018148071767374718,0.018354299855640337,0.014848422355124768,0.017735615590843475,0.01752938750257785,0.018354299855640337
F7,0.017978513483885114,0.017540013155009866,0.01775926331944749,0.01775926331944749,0.01841701381276036,0.01775926331944749,0.018197763648322735,0.018197763648322735,0.01775926331944749,0.01710151282613462,0.01775926331944749,0.018197763648322735,0.01775926331944749,0.010962508221881167,0.01775926331944749,0.018197763648322735,0.017978513483885114,0.0,0.01775926331944749,0.01775926331944749,0.01841701381276036,0.01775926331944749,0.018197763648322735,0.01841701381276036,0.01775926331944749,0.017540013155009866,0.017320762990572242,0.017320762990572242,0.018197763648322735,0.01775926331944749,0.012058759044069283,0.01710151282613462,0.018197763648322735,0.01775926331944749,0.017320762990572242,0.01775926331944749,0.01775926331944749,0.017320762990572242,0.018197763648322735,0.018197763648322735,0.0041657531243148435,0.0043850032887524665,0.0043850032887524665,0.01775926331944749,0.0043850032887524665,0.01775926331944749,0.017978513483885114,0.017978513483885114,0.018197763648322735,0.01775926331944749,0.01775926331944749,0.018197763648322735,0.01775926331944749,0.018197763648322735,0.01775926331944749,0.01775926331944749,0.017320762990572242,0.01381276035957027,0.01775926331944749,0.018197763648322735,0.01775926331944749
FT9,0.01756198347107438,0.017768595041322315,0.017975206611570246,0.016322314049586777,0.01756198347107438,0.017975206611570246,0.01818181818181818,0.01818181818181818,0.017975206611570246,0.017355371900826446,0.017975206611570246,0.01818181818181818,0.017975206611570246,0.011570247933884297,0.017975206611570246,0.01818181818181818,0.017975206611570246,0.0,0.017975206611570246,0.017975206611570246,0.017768595041322315,0.017975206611570246,0.01818181818181818,0.016942148760330577,0.017975206611570246,0.017768595041322315,0.01756198347107438,0.01756198347107438,0.01818181818181818,0.017975206611570246,0.01115702479338843,0.017355371900826446,0.01818181818181818,0.017975206611570246,0.01756198347107438,0.017975206611570246,0.017975206611570246,0.01756198347107438,0.01818181818181818,0.01818181818181818,0.00371900826446281,0.003925619834710744,0.003925619834710744,0.017975206611570246,0.003925619834710744,0.017975206611570246,0.017975206611570246,0.017975206611570246,0.01818181818181818,0.017975206611570246,0.017975206611570246,0.01818181818181818,0.017975206611570246,0.01818181818181818,0.017975206611570246,0.017975206611570246,0.01756198347107438,0.01384297520661157,0.017975206611570246,0.01818181818181818,0.017975206611570246
FC5,0.016704475149515365,0.01752938750257785,0.018354299855640337,0.015467106619921633,0.016704475149515365,0.018354299855640337,0.017735615590843475,0.017735615590843475,0.018148071767374718,0.017941843679109094,0.018148071767374718,0.017735615590843475,0.018354299855640337,0.013198597648999794,0.018354299855640337,0.017735615590843475,0.018148071767374718,0.0,0.018354299855640337,0.017735615590843475,0.016910703237780985,0.018354299855640337,0.017735615590843475,0.0160857908847185,0.018148071767374718,0.018354299855640337,0.018354299855640337,0.018354299855640337,0.017735615590843475,0.017941843679109094,0.010517632501546711,0.01856052794390596,0.017735615590843475,0.018354299855640337,0.018148071767374718,0.017941843679109094,0.018148071767374718,0.018354299855640337,0.017735615590843475,0.017735615590843475,0.0030934213239843266,0.0032996494122499486,0.0032996494122499486,0.018354299855640337,0.0032996494122499486,0.017941843679109094,0.018148071767374718,0.018148071767374718,0.017735615590843475,0.018148071767374718,0.018354299855640337,0.017735615590843475,0.017735615590843475,0.017735615590843475,0.018354299855640337,0.018148071767374718,0.018354299855640337,0.014848422355124768,0.017735615590843475,0.01752938750257785,0.018354299855640337
FC1,0.01681182904597934,0.01741948551752076,0.01843224630342313,0.015596516102896496,0.01681182904597934,0.01843224630342313,0.01782458983188171,0.01782458983188171,0.018229694146242658,0.017622037674701236,0.018229694146242658,0.01782458983188171,0.01843224630342313,0.012355681588008913,0.01843224630342313,0.01782458983188171,0.018229694146242658,0.0,0.01843224630342313,0.01782458983188171,0.017014381203159814,0.01843224630342313,0.01782458983188171,0.016204172574437917,0.018229694146242658,0.018229694146242658,0.018027141989062183,0.018027141989062183,0.01782458983188171,0.018027141989062183,0.010532712173384647,0.01782458983188171,0.01782458983188171,0.01843224630342313,0.01782458983188171,0.018027141989062183,0.018229694146242658,0.018027141989062183,0.01782458983188171,0.01782458983188171,0.0032408345148875837,0.0034433866720680576,0.0034433866720680576,0.01843224630342313,0.0034433866720680576,0.018027141989062183,0.018229694146242658,0.018229694146242658,0.01782458983188171,0.018229694146242658,0.01843224630342313,0.01782458983188171,0.01782458983188171,0.01782458983188171,0.01843224630342313,0.018229694146242658,0.018027141989062183,0.014178651002633179,0.01782458983188171,0.017622037674701236,0.01843224630342313
C3,0.01681182904597934,0.01741948551752076,0.01843224630342313,0.015596516102896496,0.01681182904597934,0.01843224630342313,0.01782458983188171,0.01782458983188171,0.018229694146242658,0.017622037674701236,0.018229694146242658,0.01782458983188171,0.01843224630342313,0.012355681588008913,0.01843224630342313,0.01782458983188171,0.018229694146242658,0.0,0.01843224630342313,0.01782458983188171,0.017014381203159814,0.01843224630342313,0.01782458983188171,0.016204172574437917,0.018229694146242658,0.018229694146242658,0.018027141989062183,0.018027141989062183,0.01782458983188171,0.018027141989062183,0.010532712173384647,0.01782458983188171,0.01782458983188171,0.01843224630342313,0.01782458983188171,0.018027141989062183,0.018229694146242658,0.018027141989062183,0.01782458983188171,0.01782458983188171,0.0032408345148875837,0.0034433866720680576,0.0034433866720680576,0.01843224630342313,0.0034433866720680576,0.018027141989062183,0.018229694146242658,0.018229694146242658,0.01782458983188171,0.018229694146242658,0.01843224630342313,0.01782458983188171,0.01782458983188171,0.01782458983188171,0.01843224630342313,0.018229694146242658,0.018027141989062183,0.014178651002633179,0.01782458983188171,0.017622037674701236,0.01843224630342313
T7,0.01670792079207921,0.017533003300330034,0.018358085808580858,0.01547029702970297,0.01670792079207921,0.018358085808580858,0.01773927392739274,0.01773927392739274,0.018151815181518153,0.017945544554455444,0.018151815181518153,0.01773927392739274,0.018358085808580858,0.012995049504950494,0.018358085808580858,0.01773927392739274,0.018151815181518153,0.0,0.018358085808580858,0.01773927392739274,0.016914191419141914,0.018358085808580858,0.01773927392739274,0.01608910891089109,0.018151815181518153,0.018358085808580858,0.018358085808580858,0.018358085808580858,0.01773927392739274,0.017945544554455444,0.01051980198019802,0.018564356435643563,0.01773927392739274,0.018358085808580858,0.018151815181518153,0.017945544554455444,0.018151815181518153,0.018358085808580858,0.01773927392739274,0.01773927392739274,0.003094059405940594,0.0033003300330033004,0.0033003300330033004,0.018358085808580858,0.0033003300330033004,0.017945544554455444,0.018151815181518153,0.018151815181518153,0.01773927392739274,0.018151815181518153,0.018358085808580858,0.01773927392739274,0.01773927392739274,0.01773927392739274,0.018358085808580858,0.018151815181518153,0.018358085808580858,0.01485148514851485,0.01773927392739274,0.017533003300330034,0.018358085808580858
TP9,0.016645326504481434,0.017498932991890738,0.01835253947930004,0.015364916773367477,0.016645326504481434,0.01835253947930004,0.017712334613743063,0.017712334613743063,0.018139137857447717,0.018139137857447717,0.018139137857447717,0.017712334613743063,0.01835253947930004,0.013444302176696543,0.01835253947930004,0.017712334613743063,0.018139137857447717,0.0,0.01835253947930004,0.017712334613743063,0.01685872812633376,0.01835253947930004,0.017712334613743063,0.016005121638924456,0.018139137857447717,0.01835253947930004,0.01835253947930004,0.01835253947930004,0.017712334613743063,0.01792573623559539,0.010670081092616303,0.018779342723004695,0.017712334613743063,0.01835253947930004,0.018139137857447717,0.01792573623559539,0.018139137857447717,0.01835253947930004,0.017712334613743063,0.017712334613743063,0.002987622705932565,0.003201024327784891,0.003201024327784891,0.01835253947930004,0.003201024327784891,0.01792573623559539,0.018139137857447717,0.018139137857447717,0.017712334613743063,0.018139137857447717,0.01835253947930004,0.017712334613743063,0.017712334613743063,0.017712334613743063,0.01835253947930004,0.018139137857447717,0.01835253947930004,0.015364916773367477,0.017712334613743063,0.017498932991890738,0.01835253947930004
