,frontalpole-lh,frontalpole-rh,lingual-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.1509433962264151,0.16981132075471697,0.0,0.1509433962264151,0.16981132075471697,0.1509433962264151,0.03773584905660377,0.16981132075471697
frontalpole-rh,0.1509433962264151,0.16981132075471697,0.0,0.1509433962264151,0.16981132075471697,0.1509433962264151,0.03773584905660377,0.16981132075471697
lingual-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.15254237288135594,0.1694915254237288,0.0,0.15254237288135594,0.1694915254237288,0.15254237288135594,0.03389830508474576,0.1694915254237288
rostralanteriorcingulate-lh,0.1509433962264151,0.16981132075471697,0.0,0.1509433962264151,0.16981132075471697,0.1509433962264151,0.03773584905660377,0.16981132075471697
rostralanteriorcingulate-rh,0.1509433962264151,0.16981132075471697,0.0,0.1509433962264151,0.16981132075471697,0.1509433962264151,0.03773584905660377,0.16981132075471697
rostralmiddlefrontal-lh,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385
temporalpole-rh,0.1509433962264151,0.16981132075471697,0.0,0.1509433962264151,0.16981132075471697,0.1509433962264151,0.03773584905660377,0.16981132075471697
