,frontalpole-lh,frontalpole-rh,lingual-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.15384615384615385,0.16923076923076924,0.0,0.15384615384615385,0.16923076923076924,0.12307692307692308,0.06153846153846154,0.16923076923076924
frontalpole-rh,0.14705882352941177,0.17647058823529413,0.0,0.16176470588235295,0.17647058823529413,0.11764705882352941,0.029411764705882353,0.19117647058823528
lingual-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.14864864864864866,0.17567567567567569,0.0,0.16216216216216217,0.17567567567567569,0.12162162162162163,0.02702702702702703,0.1891891891891892
rostralanteriorcingulate-lh,0.14705882352941177,0.17647058823529413,0.0,0.16176470588235295,0.17647058823529413,0.11764705882352941,0.029411764705882353,0.19117647058823528
rostralanteriorcingulate-rh,0.125,0.140625,0.0,0.125,0.140625,0.265625,0.0625,0.140625
rostralmiddlefrontal-lh,0.10810810810810811,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.5135135135135135,0.05405405405405406
temporalpole-rh,0.14705882352941177,0.17647058823529413,0.0,0.16176470588235295,0.17647058823529413,0.11764705882352941,0.029411764705882353,0.19117647058823528
