,Fp1,FT9,TP9,Oz,F4,F8,Fp2,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.3282442748091603,0.0,0.33587786259541985,0.33587786259541985,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.1519434628975265,0.0,0.45229681978798586,0.3462897526501767,0.0,0.04946996466431095
F8,0.0,0.0,0.17916666666666667,0.0,0.4125,0.4083333333333333,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,0.6571428571428571
