,Fp1,FT9,TP9,Oz,F4,F8,Fp2,AF8
Fp1,0.4961832061068702,0.0,0.0,0.0,0.0,0.0,0.5038167938931297,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
