,Fp1,FT9,TP9,Oz,F4,F8,Fp2,AF8
Fp1,0.39946855624446415,0.0,0.05225863596102746,0.0,0.005314437555358724,0.12223206377325066,0.29052258635961026,0.13020372010628875
FT9,0.0,0.8785714285714286,0.0,0.1125,0.008928571428571428,0.0,0.0,0.0
TP9,0.07261904761904762,0.0,0.6083333333333333,0.0,0.05238095238095238,0.05238095238095238,0.09523809523809523,0.11904761904761904
Oz,0.0,0.087248322147651,0.0,0.4080536912751678,0.3302013422818792,0.1651006711409396,0.009395973154362415,0.0
F4,0.003766478342749529,0.006591337099811676,0.04048964218455744,0.2335216572504708,0.4651600753295669,0.2193973634651601,0.017890772128060263,0.013182674199623353
F8,0.10318664643399089,0.0,0.032625189681335355,0.09484066767830046,0.17905918057663125,0.4279210925644917,0.11456752655538695,0.04779969650986343
Fp2,0.23865300146412885,0.0,0.055636896046852125,0.006588579795021962,0.015373352855051245,0.11200585651537336,0.47291361639824303,0.09882869692532943
AF8,0.18980891719745224,0.0,0.12611464968152866,0.0,0.015286624203821656,0.08280254777070063,0.17452229299363056,0.41146496815286626
