,Fp1,TP9,F4,F8,F5,PO4,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.7309941520467836,0.0,0.0,0.26900584795321636,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.2573099415204678,0.0,0.0,0.7426900584795322,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
