,Fp1,FT9,TP9,Oz,O2,F4,Fp2,AF8
Fp1,0.3892445582586428,0.12291933418693982,0.0,0.10243277848911651,0.002560819462227913,0.08066581306017925,0.22407170294494239,0.07810499359795134
FT9,0.13202247191011235,0.43679775280898875,0.0,0.27668539325842695,0.0014044943820224719,0.0,0.15308988764044945,0.0
TP9,0.0,0.0,0.24839400428265523,0.0,0.2505353319057816,0.2505353319057816,0.0,0.2505353319057816
Oz,0.13854351687388988,0.3481349911190053,0.0,0.3481349911190053,0.0,0.0,0.16518650088809947,0.0
O2,0.004694835680751174,0.0,0.13732394366197184,0.0,0.3779342723004695,0.22065727699530516,0.0,0.25938967136150237
F4,0.0755813953488372,0.0,0.13604651162790699,0.0,0.21627906976744185,0.2872093023255814,0.0,0.28488372093023256
Fp2,0.30511463844797176,0.19576719576719576,0.0,0.1675485008818342,0.0,0.0,0.3315696649029982,0.0
AF8,0.06818181818181818,0.0,0.1266233766233766,0.0,0.237012987012987,0.26731601731601734,0.0,0.3008658008658009
