,FT9,TP9,Oz,O2,F4,F8,F5,AF8
FT9,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
TP9,0.0,0.6827586206896552,0.0,0.0,0.0,0.0,0.0,0.31724137931034485
Oz,0.0,0.0,0.990990990990991,0.0,0.0,0.0,0.0,0.009009009009009009
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.4909090909090909,0.0,0.0,0.0,0.0,0.0,0.509090909090909,0.0
AF8,0.0,0.36585365853658536,0.016260162601626018,0.0,0.0,0.0,0.0,0.6178861788617886
