,F7,TP9,O1,C4,Fp2,AF3,AFz,PO3
F7,0.25,0.375,0.0,0.375,0.0,0.0,0.0,0.0
TP9,0.06896551724137931,0.4482758620689655,0.0,0.4827586206896552,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0625,0.40625,0.0,0.53125,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.36666666666666664,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
