,TP9,O1,C4,Fp2,P1,C2,AF8,AF4
TP9,0.3140495867768595,0.0,0.19008264462809918,0.0,0.3140495867768595,0.0,0.18181818181818182,0.0
O1,0.0,0.32231404958677684,0.0,0.19008264462809918,0.0,0.2975206611570248,0.0,0.19008264462809918
C4,0.26666666666666666,0.0,0.23333333333333334,0.0,0.26666666666666666,0.0,0.23333333333333334,0.0
Fp2,0.0,0.25806451612903225,0.0,0.23655913978494625,0.0,0.25806451612903225,0.0,0.24731182795698925
P1,0.3170731707317073,0.0,0.18699186991869918,0.0,0.3170731707317073,0.0,0.17886178861788618,0.0
C2,0.0,0.3076923076923077,0.0,0.19658119658119658,0.0,0.29914529914529914,0.0,0.19658119658119658
AF8,0.26506024096385544,0.0,0.2289156626506024,0.0,0.26506024096385544,0.0,0.24096385542168675,0.0
AF4,0.0,0.26436781609195403,0.0,0.22988505747126436,0.0,0.26436781609195403,0.0,0.2413793103448276
