,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lingual-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1344860710854947,0.1344860710854947,0.1344860710854947,0.1344860710854947,0.06147934678194044,0.1344860710854947,0.1335254562920269,0.13256484149855907
frontalpole-rh,0.13031423290203328,0.13863216266173753,0.13863216266173753,0.13863216266173753,0.059149722735674676,0.13863216266173753,0.12846580406654343,0.12754158964879853
lateraloccipital-rh,0.12433862433862433,0.13315696649029982,0.1472663139329806,0.1472663139329806,0.0564373897707231,0.1472663139329806,0.12257495590828923,0.12169312169312169
lingual-rh,0.1227154046997389,0.13141862489120976,0.1462140992167102,0.1514360313315927,0.0557006092254134,0.1514360313315927,0.12097476066144473,0.12010443864229765
medialorbitofrontal-rh,0.12524461839530332,0.12524461839530332,0.12524461839530332,0.12524461839530332,0.1232876712328767,0.12524461839530332,0.12524461839530332,0.12524461839530332
pericalcarine-lh,0.12292938099389712,0.13164777680906714,0.14646904969485613,0.15082824760244115,0.05579773321708806,0.15082824760244115,0.12118570183086312,0.12031386224934612
rostralanteriorcingulate-lh,0.13398058252427184,0.13398058252427184,0.13398058252427184,0.13398058252427184,0.062135922330097085,0.13398058252427184,0.13398058252427184,0.13398058252427184
rostralanteriorcingulate-rh,0.13391984359726294,0.13391984359726294,0.13391984359726294,0.13391984359726294,0.06256109481915934,0.13391984359726294,0.13391984359726294,0.13391984359726294
