,F7,FT9,Oz,AF7,F5,P1,F6,AF8
F7,0.22580645161290322,0.25806451612903225,0.0,0.25806451612903225,0.0,0.0,0.25806451612903225,0.0
FT9,0.18181818181818182,0.2840909090909091,0.0,0.22727272727272727,0.0,0.0,0.3068181818181818,0.0
Oz,0.018518518518518517,0.037037037037037035,0.2962962962962963,0.0,0.18518518518518517,0.14814814814814814,0.018518518518518517,0.2962962962962963
AF7,0.1917808219178082,0.2328767123287671,0.0,0.273972602739726,0.0,0.0,0.3013698630136986,0.0
F5,0.025,0.05,0.25,0.0,0.225,0.2,0.025,0.225
P1,0.0,0.0,0.28125,0.0,0.21875,0.21875,0.0,0.28125
F6,0.14563106796116504,0.24271844660194175,0.0,0.21359223300970873,0.0,0.0,0.39805825242718446,0.0
AF8,0.0,0.015384615384615385,0.26153846153846155,0.0,0.15384615384615385,0.12307692307692308,0.0,0.4461538461538462
