,FC5,TP9,CP5,O1,FT10,F8,TP7,POz
FC5,0.3548387096774194,0.0,0.41935483870967744,0.12903225806451613,0.0,0.0,0.0,0.0967741935483871
TP9,0.0,0.2647058823529412,0.0,0.0,0.29411764705882354,0.29411764705882354,0.14705882352941177,0.0
CP5,0.21818181818181817,0.0,0.6363636363636364,0.07272727272727272,0.01818181818181818,0.0,0.0,0.05454545454545454
O1,0.29411764705882354,0.0,0.29411764705882354,0.23529411764705882,0.0,0.0,0.0,0.17647058823529413
FT10,0.0,0.2597402597402597,0.0,0.0,0.2857142857142857,0.3116883116883117,0.14285714285714285,0.0
F8,0.0,0.25,0.0,0.0,0.27631578947368424,0.34210526315789475,0.13157894736842105,0.0
TP7,0.0,0.2619047619047619,0.0,0.0,0.2619047619047619,0.2619047619047619,0.21428571428571427,0.0
POz,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.2
