,FC5,TP9,CP5,O1,FT10,F8,TP7,POz
FC5,0.32591876208897486,0.006769825918762089,0.18568665377176016,0.2011605415860735,0.02127659574468085,0.012572533849129593,0.009671179883945842,0.2369439071566731
TP9,0.0056179775280898875,0.28170144462279295,0.006420545746388443,0.012841091492776886,0.22953451043338685,0.21428571428571427,0.24959871589085073,0.0
CP5,0.17757009345794392,0.008411214953271028,0.3205607476635514,0.19345794392523363,0.01588785046728972,0.0514018691588785,0.012149532710280374,0.2205607476635514
O1,0.19078947368421054,0.017857142857142856,0.19360902255639098,0.34022556390977443,0.02913533834586466,0.04981203007518797,0.021616541353383457,0.15695488721804512
FT10,0.01639344262295082,0.22872755659640906,0.0078064012490242,0.02185792349726776,0.30679156908665106,0.20608899297423888,0.21233411397345825,0.0
F8,0.007855459544383346,0.21445404556166536,0.041633935585231735,0.0408483896307934,0.211311861743912,0.2717989002356638,0.19010212097407697,0.02199528672427337
TP7,0.007653061224489796,0.2627551020408163,0.01020408163265306,0.01445578231292517,0.2227891156462585,0.1989795918367347,0.28316326530612246,0.0
POz,0.22922636103151864,0.0009551098376313276,0.2282712511938873,0.16427889207258833,0.0057306590257879654,0.030563514804202482,0.0009551098376313276,0.34001910219675263
