,Fp1,FC5,FC1,P7,F8,FC3,C5,PO7
Fp1,0.31,0.0,0.0,0.16,0.34,0.0,0.0,0.19
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.26153846153846155,0.0,0.0,0.23076923076923078,0.26153846153846155,0.0,0.0,0.24615384615384617
F8,0.3,0.0,0.0,0.14545454545454545,0.38181818181818183,0.0,0.0,0.17272727272727273
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.2692307692307692,0.0,0.0,0.21794871794871795,0.2692307692307692,0.0,0.0,0.24358974358974358
