,Fp1,FC5,FC1,P7,F8,FC3,C5,PO7
Fp1,0.22857142857142856,0.0,0.0,0.2571428571428571,0.2571428571428571,0.0,0.0,0.2571428571428571
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.12,0.0,0.0,0.28,0.30666666666666664,0.0,0.0,0.29333333333333333
F8,0.10465116279069768,0.0,0.0,0.26744186046511625,0.313953488372093,0.0,0.0,0.313953488372093
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.1,0.0,0.0,0.25555555555555554,0.3111111111111111,0.0,0.0,0.3333333333333333
