,Fp1,FC5,FC1,P7,F8,FC3,C5,PO7
Fp1,0.2857142857142857,0.0,0.0,0.2857142857142857,0.21428571428571427,0.0,0.21428571428571427,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0
P7,0.23529411764705882,0.0,0.0,0.4117647058823529,0.17647058823529413,0.0,0.17647058823529413,0.0
F8,0.2857142857142857,0.0,0.0,0.2857142857142857,0.21428571428571427,0.0,0.21428571428571427,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.2857142857142857,0.0,0.0,0.2857142857142857,0.21428571428571427,0.0,0.21428571428571427,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
