,F7,FT9,Oz,AF7,F5,P1,F6,AF8
F7,0.14893617021276595,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.0,0.0,0.1702127659574468,0.1702127659574468
FT9,0.05084745762711865,0.22033898305084745,0.1694915254237288,0.2288135593220339,0.0,0.0,0.1016949152542373,0.2288135593220339
Oz,0.06779661016949153,0.1864406779661017,0.19491525423728814,0.211864406779661,0.0,0.0,0.1271186440677966,0.211864406779661
AF7,0.04519774011299435,0.1638418079096045,0.13559322033898305,0.3163841807909605,0.0,0.0,0.0847457627118644,0.2542372881355932
F5,0.0,0.0,0.017857142857142856,0.017857142857142856,0.9285714285714286,0.0,0.017857142857142856,0.017857142857142856
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.09523809523809523,0.16666666666666666,0.19047619047619047,0.19047619047619047,0.0,0.0,0.16666666666666666,0.19047619047619047
AF8,0.04878048780487805,0.17682926829268292,0.14634146341463414,0.27439024390243905,0.0,0.0,0.09146341463414634,0.2621951219512195
