,entorhinal-lh,fusiform-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5311572700296736,0.16913946587537093,0.01483679525222552,0.08011869436201781,0.09495548961424333,0.0,0.10979228486646884,0.0
fusiform-lh,0.1191588785046729,0.397196261682243,0.030373831775700934,0.2219626168224299,0.056074766355140186,0.02102803738317757,0.10981308411214953,0.04439252336448598
middletemporal-lh,0.044715447154471545,0.08130081300813008,0.7276422764227642,0.0040650406504065045,0.0,0.0,0.14227642276422764,0.0
parahippocampal-lh,0.07162534435261708,0.2396694214876033,0.0,0.4765840220385675,0.024793388429752067,0.0,0.14049586776859505,0.046831955922865015
parahippocampal-rh,0.11235955056179775,0.08239700374531835,0.0,0.0299625468164794,0.7265917602996255,0.04868913857677903,0.0,0.0
pericalcarine-rh,0.0,0.025380710659898477,0.0,0.0,0.050761421319796954,0.8629441624365483,0.0,0.06091370558375635
temporalpole-lh,0.1184573002754821,0.12947658402203857,0.08539944903581267,0.12947658402203857,0.0,0.005509641873278237,0.48484848484848486,0.046831955922865015
temporalpole-rh,0.0,0.08152173913043478,0.0,0.09239130434782608,0.0,0.06521739130434782,0.09239130434782608,0.6684782608695652
