,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parstriangularis-rh,pericalcarine-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.5921450151057401,0.1510574018126888,0.01812688821752266,0.0,0.0,0.0030211480362537764,0.1933534743202417,0.04229607250755287
frontalpole-lh,0.19753086419753085,0.6008230452674898,0.05761316872427984,0.0,0.0,0.0,0.037037037037037035,0.10699588477366255
frontalpole-rh,0.013114754098360656,0.05901639344262295,0.6229508196721312,0.003278688524590164,0.19672131147540983,0.07868852459016394,0.02622950819672131,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.9763313609467456,0.0,0.023668639053254437,0.0,0.0
parstriangularis-rh,0.0,0.0,0.24896265560165975,0.0,0.6431535269709544,0.1078838174273859,0.0,0.0
pericalcarine-rh,0.013888888888888888,0.0,0.1111111111111111,0.027777777777777776,0.10185185185185185,0.7453703703703703,0.0,0.0
temporalpole-lh,0.2793522267206478,0.044534412955465584,0.024291497975708502,0.0,0.0,0.0,0.6275303643724697,0.024291497975708502
transversetemporal-rh,0.06315789473684211,0.10526315789473684,0.0,0.0,0.0,0.0,0.042105263157894736,0.7894736842105263
