,Fp1,F3,F7,TP10,Fp2,AF7,FT7,C6
Fp1,0.23076923076923078,0.0,0.23076923076923078,0.11538461538461539,0.15384615384615385,0.2692307692307692,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.15873015873015872,0.0,0.31746031746031744,0.09523809523809523,0.07936507936507936,0.3492063492063492,0.0,0.0
TP10,0.16666666666666666,0.0,0.25,0.20833333333333334,0.125,0.25,0.0,0.0
Fp2,0.23684210526315788,0.0,0.18421052631578946,0.13157894736842105,0.21052631578947367,0.23684210526315788,0.0,0.0
AF7,0.14634146341463414,0.0,0.2682926829268293,0.07317073170731707,0.08536585365853659,0.4268292682926829,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
