,Fp1,F3,F7,TP10,Fp2,AF7,FT7,C6
Fp1,0.5,0.375,0.0,0.0,0.125,0.0,0.0,0.0
F3,0.5,0.375,0.0,0.0,0.125,0.0,0.0,0.0
F7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
