,Fp1,F7,T7,TP9,T8,Fp2,F1,FT7
Fp1,0.25,0.0,0.0,0.0,0.375,0.375,0.0,0.0
F7,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.7241379310344828,0.0,0.0,0.27586206896551724,0.0
T8,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0
Fp2,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0
F1,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
