,Fp1,T7,TP9,TP10,Fp2,AF7,PO4,AF8
Fp1,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
T7,0.0,0.3611111111111111,0.0,0.0,0.0,0.375,0.2638888888888889,0.0
TP9,0.0,0.0,0.45901639344262296,0.0,0.04918032786885246,0.0,0.0,0.4918032786885246
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.375,0.0,0.25,0.0,0.0,0.375
AF7,0.0,0.34177215189873417,0.0,0.0,0.0,0.4177215189873418,0.24050632911392406,0.0
PO4,0.0,0.34545454545454546,0.0,0.0,0.0,0.34545454545454546,0.3090909090909091,0.0
AF8,0.0,0.0,0.4603174603174603,0.0,0.047619047619047616,0.0,0.0,0.49206349206349204
