,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.16119221411192214,0.11557177615571776,0.11557177615571776,0.11557177615571776,0.12956204379562045,0.11557177615571776,0.11557177615571776,0.13138686131386862
frontalpole-rh,0.10318746623446785,0.13452188006482982,0.13452188006482982,0.1318206374932469,0.12479740680713128,0.13452188006482982,0.1129119394921664,0.12371690977849811
insula-lh,0.10230316014997322,0.1339046598821639,0.1414033208355651,0.13069094804499196,0.12372790573111944,0.13336904124263524,0.11194429566148902,0.12265666845206213
insula-rh,0.10425764192139737,0.1326419213973799,0.1326419213973799,0.1326419213973799,0.12609170305676856,0.1326419213973799,0.11408296943231441,0.125
lateralorbitofrontal-lh,0.11350499211770888,0.1208617971623752,0.1208617971623752,0.1208617971623752,0.15659485023646874,0.1208617971623752,0.10982658959537572,0.13662637940094588
lateralorbitofrontal-rh,0.10335497835497835,0.1341991341991342,0.1341991341991342,0.13203463203463203,0.125,0.1341991341991342,0.1130952380952381,0.12391774891774891
parahippocampal-rh,0.11596842744383729,0.12629022465088038,0.12629022465088038,0.12629022465088038,0.12629022465088038,0.12629022465088038,0.12629022465088038,0.12629022465088038
rostralanteriorcingulate-lh,0.11793214862681745,0.12277867528271405,0.12277867528271405,0.12277867528271405,0.13839526117393647,0.12277867528271405,0.11254711900915455,0.14001077005923532
