,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.18434343434343434,0.10037878787878787,0.13194444444444445,0.11994949494949494,0.13194444444444445,0.13194444444444445,0.13194444444444445,0.06755050505050506
insula-lh,0.0965559655596556,0.15006150061500614,0.0996309963099631,0.14698646986469865,0.12915129151291513,0.10762607626076261,0.15067650676506766,0.11931119311193111
insula-rh,0.13119899560577528,0.1029504080351538,0.14814814814814814,0.1224105461393597,0.13559322033898305,0.14563716258631512,0.14375392341494037,0.07030759573132454
lateralorbitofrontal-lh,0.10450250138966093,0.1339633129516398,0.10728182323513062,0.15008337965536409,0.1339633129516398,0.11450806003335186,0.15063924402445802,0.10505836575875487
lateralorbitofrontal-rh,0.11675977653631285,0.11843575418994413,0.11955307262569832,0.13575418994413407,0.1463687150837989,0.12681564245810056,0.146927374301676,0.0893854748603352
rostralanteriorcingulate-lh,0.12567648827420325,0.10643415514131088,0.13830426939266385,0.12507516536380037,0.13770294648226097,0.14612146722790137,0.1455201443174985,0.07516536380036079
rostralanteriorcingulate-rh,0.1056088933804952,0.12379989893885801,0.1147043961596766,0.1369378473976756,0.1328954017180394,0.1212733703890854,0.1616978271854472,0.10308236483072258
temporalpole-rh,0.07876969242310577,0.14403600900225055,0.08252063015753938,0.14028507126781695,0.11852963240810202,0.09227306826706677,0.1522880720180045,0.19129782445611404
