,F7,Pz,P4,CP2,AF3,PO8,P2,CPz
F7,0.1697054698457223,0.17251051893408134,0.17251051893408134,0.17251051893408134,0.05049088359046283,0.08976157082748948,0.0,0.17251051893408134
Pz,0.16874135546334718,0.17289073305670816,0.17289073305670816,0.17289073305670816,0.04979253112033195,0.08852005532503458,0.0,0.17427385892116182
P4,0.16874135546334718,0.17289073305670816,0.17289073305670816,0.17289073305670816,0.04979253112033195,0.08852005532503458,0.0,0.17427385892116182
CP2,0.16874135546334718,0.17289073305670816,0.17289073305670816,0.17289073305670816,0.04979253112033195,0.08852005532503458,0.0,0.17427385892116182
AF3,0.144,0.144,0.144,0.144,0.14,0.14,0.0,0.144
PO8,0.15330188679245282,0.15330188679245282,0.15330188679245282,0.15330188679245282,0.08490566037735849,0.14858490566037735,0.0,0.15330188679245282
P2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CPz,0.16852367688022285,0.17270194986072424,0.17270194986072424,0.17270194986072424,0.05013927576601671,0.08913649025069638,0.0,0.17409470752089137
