,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.4046242774566474,0.0,0.0,0.0,0.0,0.4046242774566474,0.0,0.1907514450867052
Pz,0.0,0.24752475247524752,0.24752475247524752,0.24752475247524752,0.25742574257425743,0.0,0.0,0.0
P4,0.0,0.24752475247524752,0.24752475247524752,0.24752475247524752,0.25742574257425743,0.0,0.0,0.0
CP2,0.0,0.24752475247524752,0.24752475247524752,0.24752475247524752,0.25742574257425743,0.0,0.0,0.0
AF3,0.0,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.3389830508474576,0.0,0.0,0.0
AFz,0.4046242774566474,0.0,0.0,0.0,0.0,0.4046242774566474,0.0,0.1907514450867052
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.33663366336633666,0.0,0.0,0.0,0.0,0.33663366336633666,0.0,0.32673267326732675
