,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.3283582089552239,0.34328358208955223,0.0,0.0,0.0,0.0,0.3283582089552239,0.0
F3,0.3188405797101449,0.36231884057971014,0.0,0.0,0.0,0.0,0.3188405797101449,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.328125,0.34375,0.0,0.0,0.0,0.0,0.328125,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
