,F7,Pz,P4,CP2,AF3,PO7,PO8,P2
F7,0.20218579234972678,0.19672131147540983,0.19672131147540983,0.19672131147540983,0.0,0.20765027322404372,0.0,0.0
Pz,0.20320855614973263,0.19786096256684493,0.19786096256684493,0.19786096256684493,0.0,0.20320855614973263,0.0,0.0
P4,0.20320855614973263,0.19786096256684493,0.19786096256684493,0.19786096256684493,0.0,0.20320855614973263,0.0,0.0
CP2,0.20320855614973263,0.19786096256684493,0.19786096256684493,0.19786096256684493,0.0,0.20320855614973263,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.18811881188118812,0.18316831683168316,0.18316831683168316,0.18316831683168316,0.0,0.2623762376237624,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
