,F7,Pz,P4,CP2,AF3,PO7,PO8,P2
F7,0.16299559471365638,0.16740088105726872,0.16740088105726872,0.16740088105726872,0.0,0.16740088105726872,0.16740088105726872,0.0
Pz,0.1254125412541254,0.1848184818481848,0.1848184818481848,0.1848184818481848,0.0,0.12871287128712872,0.19141914191419143,0.0
P4,0.1254125412541254,0.1848184818481848,0.1848184818481848,0.1848184818481848,0.0,0.12871287128712872,0.19141914191419143,0.0
CP2,0.1254125412541254,0.1848184818481848,0.1848184818481848,0.1848184818481848,0.0,0.12871287128712872,0.19141914191419143,0.0
AF3,0.0,0.0,0.0,0.0,0.5189873417721519,0.0,0.06329113924050633,0.4177215189873418
PO7,0.16017316017316016,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.0,0.1645021645021645,0.16883116883116883,0.0
PO8,0.09313725490196079,0.13970588235294118,0.13970588235294118,0.13970588235294118,0.01715686274509804,0.09558823529411764,0.375,0.0
P2,0.0,0.0,0.0,0.0,0.4626865671641791,0.0,0.0,0.5373134328358209
