,F7,Pz,P4,CP2,AF3,PO8,P2,CPz
F7,0.19424460431654678,0.2014388489208633,0.2014388489208633,0.2014388489208633,0.0,0.0,0.0,0.2014388489208633
Pz,0.16374269005847952,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.2046783625730994
P4,0.16374269005847952,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.2046783625730994
CP2,0.16374269005847952,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.2046783625730994
AF3,0.0,0.0,0.0,0.0,0.552,0.0,0.448,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.5087719298245614,0.0,0.49122807017543857,0.0
CPz,0.16766467065868262,0.20958083832335328,0.20958083832335328,0.20958083832335328,0.0,0.0,0.0,0.20359281437125748
