,F7,Pz,P4,CP2,AF3,PO8,P2,CPz
F7,0.4305555555555556,0.05555555555555555,0.041666666666666664,0.1111111111111111,0.0,0.0,0.0,0.3611111111111111
Pz,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0.23529411764705882
P4,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427
CP2,0.26666666666666666,0.13333333333333333,0.1,0.23333333333333334,0.0,0.0,0.0,0.26666666666666666
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.3939393939393939,0.06060606060606061,0.045454545454545456,0.12121212121212122,0.0,0.0,0.0,0.3787878787878788
