,F7,Pz,P4,CP2,AF3,PO7,PO8,P2
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.5121951219512195,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.14685314685314685,0.0,0.8531468531468531,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
