,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.5032679738562091,0.0,0.0,0.0,0.0,0.49673202614379086,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
AFz,0.5033112582781457,0.0,0.0,0.0,0.0,0.4966887417218543,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.7391304347826086,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
