,F7,Pz,P4,CP2,AF3,PO8,P2,CPz
F7,0.19077522737115635,0.167821567778259,0.1676050238198354,0.16825465569510611,0.06496318752706799,0.06669553919445648,0.0,0.17388479861411868
Pz,0.17222097964661148,0.17624692462536345,0.17579959740550213,0.17602326101543278,0.058599865801834045,0.0688883918586446,0.0,0.17222097964661148
P4,0.17222844344904814,0.17625979843225084,0.17581187010078386,0.17581187010078386,0.058678611422172455,0.06898096304591265,0.0,0.17222844344904814
CP2,0.17273743016759777,0.1758659217877095,0.17541899441340783,0.17608938547486033,0.058324022346368715,0.0688268156424581,0.0,0.17273743016759777
AF3,0.10122282608695653,0.08865489130434782,0.08865489130434782,0.08797554347826086,0.4188179347826087,0.058423913043478264,0.06283967391304347,0.09341032608695653
PO8,0.11586051743532058,0.11586051743532058,0.11586051743532058,0.11586051743532058,0.06636670416197975,0.3543307086614173,0.0,0.11586051743532058
P2,0.0,0.0,0.0,0.0,0.21724137931034482,0.0,0.7827586206896552,0.0
CPz,0.17721801159161837,0.1707534551939367,0.1705305394560856,0.17119928666963888,0.06085599643334819,0.06865804725813643,0.0,0.18078466339723584
