,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.32653061224489793,0.3469387755102041,0.0,0.0,0.0,0.0,0.32653061224489793,0.0
F3,0.3090909090909091,0.38181818181818183,0.0,0.0,0.0,0.0,0.3090909090909091,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.32653061224489793,0.3469387755102041,0.0,0.0,0.0,0.0,0.32653061224489793,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
