,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.125,0.1388888888888889,0.08333333333333333,0.125,0.1388888888888889,0.1388888888888889,0.125,0.125
parsopercularis-lh,0.11688311688311688,0.16883116883116883,0.07792207792207792,0.11688311688311688,0.14285714285714285,0.14285714285714285,0.11688311688311688,0.11688311688311688
rostralmiddlefrontal-lh,0.12727272727272726,0.12727272727272726,0.10909090909090909,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726
rostralmiddlefrontal-rh,0.125,0.1388888888888889,0.08333333333333333,0.125,0.1388888888888889,0.1388888888888889,0.125,0.125
superiorfrontal-lh,0.11842105263157894,0.15789473684210525,0.07894736842105263,0.11842105263157894,0.14473684210526316,0.14473684210526316,0.11842105263157894,0.11842105263157894
superiorfrontal-rh,0.11842105263157894,0.15789473684210525,0.07894736842105263,0.11842105263157894,0.14473684210526316,0.14473684210526316,0.11842105263157894,0.11842105263157894
superiortemporal-lh,0.125,0.1388888888888889,0.08333333333333333,0.125,0.1388888888888889,0.1388888888888889,0.125,0.125
superiortemporal-rh,0.125,0.1388888888888889,0.08333333333333333,0.125,0.1388888888888889,0.1388888888888889,0.125,0.125
