,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.16393442622950818,0.10655737704918032,0.08196721311475409,0.1721311475409836,0.14754098360655737,0.13114754098360656,0.06557377049180328,0.13114754098360656
inferiorparietal-rh,0.1111111111111111,0.15079365079365079,0.09523809523809523,0.1111111111111111,0.14285714285714285,0.12698412698412698,0.10317460317460317,0.15873015873015872
parsopercularis-lh,0.10989010989010989,0.0989010989010989,0.17582417582417584,0.10989010989010989,0.13186813186813187,0.08791208791208792,0.15384615384615385,0.13186813186813187
parstriangularis-rh,0.16129032258064516,0.10483870967741936,0.08064516129032258,0.18548387096774194,0.14516129032258066,0.12903225806451613,0.06451612903225806,0.12903225806451613
postcentral-rh,0.1310344827586207,0.12413793103448276,0.10344827586206896,0.1310344827586207,0.15172413793103448,0.12413793103448276,0.0896551724137931,0.14482758620689656
rostralmiddlefrontal-lh,0.13178294573643412,0.12403100775193798,0.08527131782945736,0.13178294573643412,0.15503875968992248,0.13953488372093023,0.08527131782945736,0.14728682170542637
superiortemporal-lh,0.08695652173913043,0.10869565217391304,0.16304347826086957,0.08695652173913043,0.13043478260869565,0.09782608695652174,0.18478260869565216,0.14130434782608695
superiortemporal-rh,0.11805555555555555,0.13194444444444445,0.10416666666666667,0.11805555555555555,0.14583333333333334,0.125,0.10416666666666667,0.1527777777777778
