,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.1318785578747628,0.1318785578747628,0.1110056925996205,0.1252371916508539,0.1318785578747628,0.12428842504743833,0.1204933586337761,0.12333965844402277
caudalanteriorcingulate-rh,0.1318785578747628,0.1318785578747628,0.1110056925996205,0.1252371916508539,0.1318785578747628,0.12428842504743833,0.1204933586337761,0.12333965844402277
frontalpole-lh,0.10747663551401869,0.10747663551401869,0.14672897196261683,0.1308411214953271,0.10747663551401869,0.13177570093457944,0.13551401869158877,0.13271028037383178
frontalpole-rh,0.11304347826086956,0.11304347826086956,0.12347826086956522,0.13478260869565217,0.11304347826086956,0.1356521739130435,0.13217391304347825,0.13478260869565217
posteriorcingulate-rh,0.1318785578747628,0.1318785578747628,0.1110056925996205,0.1252371916508539,0.1318785578747628,0.12428842504743833,0.1204933586337761,0.12333965844402277
rostralanteriorcingulate-lh,0.11236933797909408,0.11236933797909408,0.12456445993031359,0.13414634146341464,0.11236933797909408,0.13501742160278746,0.1332752613240418,0.13588850174216027
rostralanteriorcingulate-rh,0.11061946902654868,0.11061946902654868,0.13008849557522123,0.13274336283185842,0.11061946902654868,0.1336283185840708,0.13716814159292035,0.13451327433628318
rostralmiddlefrontal-lh,0.11188811188811189,0.11188811188811189,0.1258741258741259,0.13374125874125875,0.11188811188811189,0.1346153846153846,0.1346153846153846,0.1354895104895105
