,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5690168818272096,0.04369414101290963,0.044687189672293945,0.020854021847070508,0.06752730883813307,0.12413108242303873,0.019860973187686197,0.11022840119165839
frontalpole-lh,0.013888888888888888,0.155,0.15305555555555556,0.1386111111111111,0.14833333333333334,0.12416666666666666,0.14055555555555554,0.12638888888888888
frontalpole-rh,0.014241831890533371,0.15358838313320303,0.15386763473889975,0.13822954481988273,0.14856185423066182,0.12426696453504607,0.14074280927115332,0.12650097738061994
lateralorbitofrontal-lh,0.006845564074479737,0.13691128148959475,0.13663745892661555,0.17634173055859803,0.13253012048192772,0.10980284775465499,0.16703176341730558,0.13389923329682366
medialorbitofrontal-lh,0.02048159424301135,0.1455853861057293,0.14503182950456683,0.13230002767783006,0.15471907002491006,0.13285358427899252,0.13396069748131748,0.1350678106836424
medialorbitofrontal-rh,0.03932752927048934,0.13179225457820473,0.1311918342839988,0.11798258781146803,0.14169918943260282,0.16391474031822276,0.11918342839987991,0.1549084359051336
rostralanteriorcingulate-lh,0.006505828137706696,0.13851992409867173,0.1382488479262673,0.16644076985632963,0.13309840065058282,0.10978584982380049,0.17375982651124966,0.1336405529953917
rostralanteriorcingulate-rh,0.032681564245810056,0.12486033519553072,0.12430167597765363,0.13435754189944135,0.1340782122905028,0.1452513966480447,0.13547486033519554,0.16899441340782123
