,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalmiddlefrontal-rh,0.6888888888888889,0.011111111111111112,0.03148148148148148,0.08518518518518518,0.04259259259259259,0.05925925925925926,0.0,0.08148148148148149
frontalpole-lh,0.0021551724137931034,0.31842672413793105,0.2817887931034483,0.12607758620689655,0.21767241379310345,0.0016163793103448276,0.0,0.052262931034482756
frontalpole-rh,0.00778816199376947,0.2767393561786085,0.29854620976116303,0.13811007268951195,0.21547248182762202,0.0,0.0,0.06334371754932502
medialorbitofrontal-lh,0.025014212620807278,0.13644115974985788,0.1534963047185901,0.30358158044343375,0.17737350767481525,0.0,0.08129619101762366,0.12279704377487209
medialorbitofrontal-rh,0.011284255776464266,0.21923696937130574,0.22353573347662548,0.16335303600214937,0.2735088662009672,0.0,0.005910800644814616,0.1031703385276733
posteriorcingulate-lh,0.05787781350482315,0.001607717041800643,0.0,0.0,0.0,0.9405144694533762,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.1896551724137931,0.014588859416445624,0.0,0.6604774535809018,0.13527851458885942
rostralanteriorcingulate-rh,0.03151421983089931,0.07763259031514219,0.09684857801691008,0.16910069177555725,0.15219062259800153,0.0,0.07993850883935434,0.3927747886241353
