,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.4818181818181818,0.05909090909090909,0.05757575757575758,0.031818181818181815,0.08181818181818182,0.13787878787878788,0.030303030303030304,0.11969696969696969
frontalpole-lh,0.021371769383697812,0.15059642147117297,0.14910536779324055,0.14165009940357853,0.14512922465208747,0.1242544731610338,0.1411530815109344,0.12673956262425448
frontalpole-rh,0.020968547179231155,0.15027458811782327,0.15027458811782327,0.14078881677483773,0.14528207688467298,0.12431352970544184,0.14128806789815276,0.12680978532201698
lateralorbitofrontal-lh,0.013144058885383806,0.1498422712933754,0.14931650893796003,0.14879074658254468,0.1440588853838065,0.12197686645636173,0.14826498422712933,0.12460567823343849
medialorbitofrontal-lh,0.028855721393034824,0.14328358208955225,0.1427860696517413,0.13432835820895522,0.15074626865671642,0.1318407960199005,0.1338308457711443,0.13432835820895522
medialorbitofrontal-rh,0.0503711558854719,0.13043478260869565,0.12990455991516436,0.12089077412513255,0.1383881230116649,0.15800636267232238,0.12036055143160128,0.15164369034994699
rostralanteriorcingulate-lh,0.012545739675901725,0.15002613695765812,0.15002613695765812,0.14845791949817042,0.1427077888133821,0.1207527443805541,0.15211709357030842,0.12336644014636697
rostralanteriorcingulate-rh,0.04382259767687434,0.13252375923970433,0.13199577613516367,0.12302006335797254,0.14044350580781415,0.15205913410770855,0.12249208025343189,0.1536430834213305
