,Fp1,F7,FT9,FC5,F8,Fp2,AFz,F6
Fp1,0.25925925925925924,0.18518518518518517,0.0,0.0,0.0,0.25925925925925924,0.2962962962962963,0.0
F7,0.14,0.26,0.06,0.02,0.0,0.24,0.28,0.0
FT9,0.0,0.3125,0.25,0.125,0.0,0.125,0.1875,0.0
FC5,0.0,0.0625,0.08333333333333333,0.75,0.041666666666666664,0.0,0.020833333333333332,0.041666666666666664
F8,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857
Fp2,0.18181818181818182,0.22727272727272727,0.0,0.0,0.0,0.2727272727272727,0.3181818181818182,0.0
AFz,0.14285714285714285,0.21428571428571427,0.017857142857142856,0.0,0.0,0.25,0.375,0.0
F6,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857
