,Fp1,FC5,FT10,FC6,Fp2,AF7,AF3,AFz
Fp1,0.21428571428571427,0.25,0.0,0.14285714285714285,0.25,0.0,0.0,0.14285714285714285
FC5,0.12727272727272726,0.36363636363636365,0.0,0.2545454545454545,0.18181818181818182,0.0,0.0,0.07272727272727272
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC6,0.1276595744680851,0.3404255319148936,0.0,0.2978723404255319,0.1702127659574468,0.0,0.0,0.06382978723404255
Fp2,0.2,0.2571428571428571,0.0,0.17142857142857143,0.2571428571428571,0.0,0.0,0.11428571428571428
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.2,0.26666666666666666,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.2
