,Fp1,F7,FT9,FC5,F8,Fp2,AFz,F6
Fp1,0.21692439862542956,0.006872852233676976,0.003006872852233677,0.03307560137457045,0.16838487972508592,0.20017182130584193,0.18556701030927836,0.18599656357388317
F7,0.013964313421256789,0.4072924747866563,0.30178432893716056,0.21101629169899147,0.0007757951900698216,0.031031807602792862,0.03180760279286268,0.0023273855702094647
FT9,0.007930214115781126,0.31165741475019826,0.38461538461538464,0.2458366375892149,0.003965107057890563,0.020618556701030927,0.020618556701030927,0.004758128469468675
FC5,0.05046728971962617,0.17445482866043613,0.19314641744548286,0.37009345794392523,0.06105919003115265,0.05109034267912772,0.028037383177570093,0.07165109034267912
F8,0.1709106603366422,0.0,0.0008631851532153647,0.044454035390591284,0.25636599050496334,0.15709969788519637,0.156236512731981,0.21406991799741046
Fp2,0.20205920205920205,0.015015015015015015,0.007722007722007722,0.03346203346203346,0.1565851565851566,0.21235521235521235,0.19390819390819392,0.1788931788931789
AFz,0.1910856134157105,0.01676963812886143,0.008384819064430714,0.018093556928508385,0.16019417475728157,0.19726390114739628,0.2294792586054722,0.1787290379523389
F6,0.1757085020242915,0.0012145748987854252,0.002834008097165992,0.04696356275303644,0.19959514170040485,0.16882591093117408,0.16194331983805668,0.242914979757085
