,entorhinal-lh,frontalpole-lh,lateraloccipital-lh,lateralorbitofrontal-lh,parstriangularis-rh,pericalcarine-lh,rostralanteriorcingulate-lh,temporalpole-lh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.0
lateraloccipital-lh,0.0,0.0975609756097561,0.2682926829268293,0.12195121951219512,0.0,0.21951219512195122,0.2926829268292683,0.0
lateralorbitofrontal-lh,0.0,0.0851063829787234,0.1276595744680851,0.5319148936170213,0.0,0.1276595744680851,0.1276595744680851,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pericalcarine-lh,0.0,0.10526315789473684,0.2631578947368421,0.13157894736842105,0.0,0.23684210526315788,0.2631578947368421,0.0
rostralanteriorcingulate-lh,0.0,0.0975609756097561,0.2682926829268293,0.12195121951219512,0.0,0.21951219512195122,0.2926829268292683,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
