,Fp1,F7,P7,F8,Fp2,AF7,AF3,AF8
Fp1,0.362488306828812,0.0,0.0,0.0,0.3376987839101964,0.0,0.0,0.2998129092609916
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.34949591934709556,0.0,0.0,0.0,0.36677868458953433,0.0,0.0,0.28372539606337016
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33668076109936573,0.0,0.0,0.0,0.3091966173361522,0.0,0.0,0.35412262156448204
