,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12195121951219512,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.10975609756097561,0.10975609756097561,0.12195121951219512
parsopercularis-lh,0.11627906976744186,0.1511627906976744,0.12790697674418605,0.13953488372093023,0.13953488372093023,0.10465116279069768,0.10465116279069768,0.11627906976744186
parstriangularis-rh,0.11764705882352941,0.1411764705882353,0.12941176470588237,0.1411764705882353,0.1411764705882353,0.10588235294117647,0.10588235294117647,0.11764705882352941
rostralmiddlefrontal-rh,0.11627906976744186,0.1511627906976744,0.12790697674418605,0.13953488372093023,0.13953488372093023,0.10465116279069768,0.10465116279069768,0.11627906976744186
superiorfrontal-lh,0.11627906976744186,0.1511627906976744,0.12790697674418605,0.13953488372093023,0.13953488372093023,0.10465116279069768,0.10465116279069768,0.11627906976744186
superiorparietal-rh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.11538461538461539,0.1282051282051282
superiortemporal-rh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.11538461538461539,0.1282051282051282
supramarginal-rh,0.12195121951219512,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.10975609756097561,0.10975609756097561,0.12195121951219512
