,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13120567375886524,0.14184397163120568,0.11702127659574468,0.1347517730496454,0.13120567375886524,0.11702127659574468,0.11347517730496454,0.11347517730496454
parsopercularis-lh,0.12709030100334448,0.17391304347826086,0.11036789297658862,0.13377926421404682,0.13043478260869565,0.11036789297658862,0.10702341137123746,0.10702341137123746
parstriangularis-rh,0.12307692307692308,0.13076923076923078,0.12692307692307692,0.12692307692307692,0.11923076923076924,0.12692307692307692,0.12307692307692308,0.12307692307692308
rostralmiddlefrontal-rh,0.13286713286713286,0.14335664335664336,0.11538461538461539,0.13636363636363635,0.13286713286713286,0.11538461538461539,0.11188811188811189,0.11188811188811189
superiorfrontal-lh,0.13427561837455831,0.14487632508833923,0.11307420494699646,0.13427561837455831,0.13427561837455831,0.1166077738515901,0.10954063604240283,0.11307420494699646
superiortemporal-lh,0.12307692307692308,0.13076923076923078,0.12692307692307692,0.12692307692307692,0.11923076923076924,0.12692307692307692,0.12307692307692308,0.12307692307692308
superiortemporal-rh,0.12403100775193798,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.12015503875968993,0.12403100775193798,0.12403100775193798,0.12403100775193798
supramarginal-rh,0.12307692307692308,0.13076923076923078,0.12692307692307692,0.12692307692307692,0.11923076923076924,0.12692307692307692,0.12307692307692308,0.12307692307692308
