,F7,TP9,F4,Fp2,AF7,AFz,AF8,AF4
F7,0.31213872832369943,0.0,0.0,0.0,0.2658959537572254,0.1329479768786127,0.0,0.28901734104046245
TP9,0.0,0.3191489361702128,0.3404255319148936,0.0,0.0,0.0,0.3404255319148936,0.0
F4,0.0,0.232,0.376,0.0,0.0,0.0,0.392,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2824858757062147,0.0,0.0,0.0,0.288135593220339,0.12994350282485875,0.0,0.2994350282485876
AFz,0.25274725274725274,0.0,0.0,0.0,0.25274725274725274,0.24175824175824176,0.0,0.25274725274725274
AF8,0.0,0.2097902097902098,0.3356643356643357,0.0,0.0,0.0,0.45454545454545453,0.0
AF4,0.2872340425531915,0.0,0.0,0.0,0.28191489361702127,0.12234042553191489,0.0,0.30851063829787234
