,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.19393939393939394,0.19393939393939394,0.0,0.16363636363636364,0.19393939393939394,0.19393939393939394,0.0,0.06060606060606061
parstriangularis-rh,0.13807531380753138,0.18828451882845187,0.05439330543933055,0.11297071129707113,0.18828451882845187,0.18828451882845187,0.03347280334728033,0.09623430962343096
postcentral-rh,0.02531645569620253,0.17721518987341772,0.16455696202531644,0.0,0.17721518987341772,0.17721518987341772,0.10126582278481013,0.17721518987341772
precentral-lh,0.19402985074626866,0.19402985074626866,0.0,0.19402985074626866,0.19402985074626866,0.19402985074626866,0.0,0.029850746268656716
precentral-rh,0.13807531380753138,0.18828451882845187,0.05439330543933055,0.11297071129707113,0.18828451882845187,0.18828451882845187,0.03347280334728033,0.09623430962343096
rostralmiddlefrontal-lh,0.13807531380753138,0.18828451882845187,0.05439330543933055,0.11297071129707113,0.18828451882845187,0.18828451882845187,0.03347280334728033,0.09623430962343096
superiortemporal-lh,0.0,0.16981132075471697,0.16981132075471697,0.0,0.16981132075471697,0.16981132075471697,0.1509433962264151,0.16981132075471697
superiortemporal-rh,0.08955223880597014,0.1791044776119403,0.09701492537313433,0.04477611940298507,0.1791044776119403,0.1791044776119403,0.05970149253731343,0.17164179104477612
