,cuneus-rh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-rh,0.40298507462686567,0.12935323383084577,0.0945273631840796,0.06467661691542288,0.24378109452736318,0.06467661691542288,0.0,0.0
frontalpole-rh,0.14035087719298245,0.543859649122807,0.0,0.13450292397660818,0.12280701754385964,0.05847953216374269,0.0,0.0
insula-rh,0.16083916083916083,0.0,0.6923076923076923,0.14685314685314685,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.06111111111111111,0.10555555555555556,0.11666666666666667,0.39444444444444443,0.044444444444444446,0.10555555555555556,0.07222222222222222,0.1
pericalcarine-lh,0.35333333333333333,0.15333333333333332,0.0,0.06666666666666667,0.36666666666666664,0.06,0.0,0.0
pericalcarine-rh,0.08737864077669903,0.07766990291262135,0.0,0.1650485436893204,0.04854368932038835,0.4563106796116505,0.13592233009708737,0.02912621359223301
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.05228758169934641,0.0,0.0784313725490196,0.6013071895424836,0.2679738562091503
temporalpole-lh,0.0,0.0,0.0,0.11805555555555555,0.0,0.006944444444444444,0.2847222222222222,0.5902777777777778
