,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsopercularis-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6114457831325302,0.009036144578313253,0.030120481927710843,0.15060240963855423,0.0,0.0,0.12951807228915663,0.06927710843373494
frontalpole-rh,0.027906976744186046,0.7116279069767442,0.037209302325581395,0.12093023255813953,0.09767441860465116,0.0,0.004651162790697674,0.0
parahippocampal-rh,0.05102040816326531,0.05102040816326531,0.8979591836734694,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.15625,0.075,0.0,0.615625,0.0,0.0,0.153125,0.0
pericalcarine-lh,0.0,0.11737089201877934,0.0,0.0,0.7276995305164319,0.09859154929577464,0.056338028169014086,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.14124293785310735,0.7570621468926554,0.1016949152542373,0.0
temporalpole-lh,0.12658227848101267,0.0,0.0,0.14240506329113925,0.03164556962025317,0.06962025316455696,0.629746835443038,0.0
temporalpole-rh,0.16770186335403728,0.0,0.0,0.0,0.0,0.0,0.0,0.8322981366459627
